,x,y
1225,5.365129,-0.42925817
6125,7.087338,-0.06784337
6126,5.351905,-0.41796875
6127,5.3011155,-0.46300805
6128,6.5802526,-1.1373128
6129,5.3302298,-0.4709813
1691,9.312977,0.7663673
8455,9.246627,0.74871415
8456,9.845631,9.641516
8457,9.274983,0.76474583
8458,9.750864,9.586199
8459,9.295552,0.7215042
6978,7.3586984,-1.2592707
34890,7.3799367,-1.2446052
34891,8.18334,-1.7619822
34892,7.4820585,-1.2504214
34893,8.107054,-1.5276129
34894,7.336604,-1.2373472
6898,8.576827,4.0497046
34490,8.620712,4.0627947
34491,8.589453,4.018347
34492,8.46045,7.996855
34493,8.550852,4.0225034
34494,8.5868,4.023197
5949,12.141642,2.4913187
29745,12.144941,2.516601
29746,12.174454,2.4837248
29747,9.739245,0.281649
29748,12.185188,2.4839199
29749,12.1686125,2.4837754
4941,9.994134,9.91297
24705,10.052844,9.866755
24706,10.858541,-0.31566212
24707,10.2654295,9.424094
24708,10.018932,9.8606615
24709,10.02947,9.852054
1867,10.228425,-1.0196084
9335,10.29301,-1.1115837
9336,10.601672,-0.7082102
9337,10.59466,-0.70407003
9338,10.193721,-0.9625691
9339,10.392006,-1.0839989
4394,6.4971585,-0.15532249
21970,6.5018773,-0.16513601
21971,6.4990315,-0.12443295
21972,6.4903884,-0.16182704
21973,6.517688,-0.10565855
21974,6.4965134,-0.1286589
689,11.847355,1.7319223
3445,11.2026005,2.3451385
3446,11.197263,2.3358226
3447,13.187041,4.3948054
3448,11.823445,1.6168889
3449,11.250757,2.3599532
621,6.8478537,-0.34245825
3105,6.510693,-0.54944986
3106,6.690108,-0.6991427
3107,6.874217,-0.3800298
3108,6.5462656,-0.49102002
3109,6.801151,-0.42794278
4129,10.602962,7.048352
20645,10.508093,7.185033
20646,13.456123,7.3858027
20647,13.359886,7.351751
20648,10.4266815,6.967544
20649,10.667793,7.081433
4266,8.899848,3.5218503
21330,7.675029,4.8186607
21331,7.675584,4.8482447
21332,7.6551642,4.842775
21333,8.308352,5.790836
21334,7.6458335,4.812635
6030,13.2878275,6.7662463
30150,13.305106,6.692576
30151,13.312972,6.6831107
30152,13.379402,6.6826954
30153,9.283233,3.4193919
30154,13.347496,6.7744646
7107,13.681512,7.344597
35535,13.671063,7.401579
35536,13.734555,7.435418
35537,13.667728,7.4171925
35538,13.712991,7.365175
35539,13.695809,7.400456
9638,6.9249578,5.1971555
48190,6.92257,5.1650267
48191,6.8784394,5.1442823
48192,9.044953,7.736563
48193,6.877327,5.152193
48194,6.9407434,5.196609
4563,10.081653,0.9656651
22815,10.098918,1.0020459
22816,9.690765,0.44623086
22817,10.123112,0.9924301
22818,10.126618,0.9975377
22819,10.097592,0.9590183
4319,13.219425,5.221903
21595,13.243611,3.1489604
21596,13.2891865,5.0026445
21597,13.226963,5.103605
21598,11.280477,3.8976846
21599,10.88811,6.3034835
7314,10.963148,6.6442738
36570,10.97076,6.6559825
36571,14.631523,6.633058
36572,10.952738,6.623751
36573,14.645594,6.6319194
36574,13.310394,7.118966
7637,9.244089,3.0852559
38185,14.699537,6.6918936
38186,9.247289,3.0914242
38187,12.918261,7.1892285
38188,10.093245,0.36628947
38189,10.994387,6.7724266
378,7.726155,5.322892
1890,8.020635,5.361556
1891,8.349156,2.58953
1892,7.6753745,4.8238244
1893,7.7259817,5.315174
1894,7.7089396,5.363234
8065,9.755441,2.4427862
40325,9.281596,7.346357
40326,9.232024,7.4624047
40327,9.459731,3.8326757
40328,9.318167,7.402521
40329,9.481807,3.8094485
1511,7.3361435,3.813609
7555,7.3380356,3.8547504
7556,7.3609586,3.8499804
7557,7.3202295,3.8200972
7558,7.3431616,3.8395073
7559,7.467071,3.6864376
3401,12.905773,3.5871675
17005,11.169184,0.11003278
17006,10.9903555,-0.084446825
17007,11.12712,0.03901359
17008,8.4495945,-0.32481867
17009,12.890542,3.5364144
1646,6.1967664,-2.4970386
8230,6.1973805,-2.4993596
8231,6.177737,-2.516861
8232,6.1976867,-2.4953952
8233,6.194049,-2.5040329
8234,6.195444,-2.4991992
2923,8.450438,1.3085943
14615,8.47012,1.3420677
14616,8.491927,1.3223208
14617,8.452926,1.2816026
14618,8.456439,1.3554099
14619,8.63592,0.927133
7631,9.551269,3.4205291
38155,13.337415,4.695307
38156,13.679439,5.8299255
38157,9.551887,3.4171703
38158,13.614947,5.879771
38159,12.905029,4.2581234
